Date,Invoiced_Quantity,Plan_Quantity,Date2,Order_Quantity,Monday_number,Logic,Ordered_ratio_avg,customer_id
2019-04-01 00:00:00+00:00,8.0,0.0,0,0.0,4,assume plan,0.1625,415
2019-05-01 00:00:00+00:00,13.0,0.0,0,0.0,4,assume plan,0.1625,415
2019-06-01 00:00:00+00:00,11.0,0.0,0,0.0,4,assume plan,0.1625,415
2019-07-01 00:00:00+00:00,16.0,0.0,0,0.0,4,assume plan,0.1625,415
2019-11-01 00:00:00+00:00,10.0,0.0,0,0.0,4,assume plan,0.1625,415
2019-12-01 00:00:00+00:00,10.0,0.0,0,0.0,4,assume plan,0.1625,415
2020-02-01 00:00:00+00:00,16.0,0.0,0,0.0,4,assume plan,0.1625,415
2020-03-01 00:00:00+00:00,10.0,0.0,0,0.0,4,assume plan,0.1625,415
2020-06-01 00:00:00+00:00,5.0,0.0,0,0.0,4,assume plan,0.1625,415
2020-09-01 00:00:00+00:00,10.0,0.0,2020-09-01 00:00:00+00:00,5.0,4,assume plan,0.1625,415
2020-10-01 00:00:00+00:00,6.0,0.0,0,0.0,4,assume plan,0.1625,415
2020-11-01 00:00:00+00:00,5.0,0.0,0,0.0,4,assume plan,0.1625,415
2021-01-01 00:00:00+00:00,10.0,0.0,2021-01-01 00:00:00+00:00,10.0,4,assume plan,0.1625,415
2021-03-01 00:00:00+00:00,8.0,0.0,0,0.0,4,assume plan,0.1625,415
2021-05-01 00:00:00+00:00,23.0,8.0,0,0.0,4,assume plan,0.1625,415
2021-06-01 00:00:00+00:00,9.0,10.0,0,0.0,4,assume plan,0.1625,415
2021-07-01 00:00:00+00:00,10.0,10.0,0,0.0,4,assume plan,0.1625,415
2021-09-01 00:00:00+00:00,8.0,10.0,0,0.0,4,assume plan,0.1625,415
2021-11-01 00:00:00+00:00,8.0,8.0,2021-11-01 00:00:00+00:00,3.0,4,assume plan,0.1625,415
2021-12-01 00:00:00+00:00,11.0,10.0,2021-12-01 00:00:00+00:00,11.0,4,assume plan,0.1625,415
2022-01-01 00:00:00+00:00,10.0,6.0,2022-01-01 00:00:00+00:00,10.0,4,assume plan,0.1625,415
2022-02-01 00:00:00+00:00,13.0,7.0,0,0.0,4,assume plan,0.1625,415
2022-03-01 00:00:00+00:00,4.0,7.0,0,0.0,4,assume plan,0.1625,415
2022-04-01 00:00:00+00:00,5.0,6.843,0,0.0,4,assume plan,0.1625,415
2022-05-01 00:00:00+00:00,12.0,7.0,2022-05-01 00:00:00+00:00,12.0,4,assume plan,0.1625,415
2021-04-01 00:00:00+00:00,0.0,8.0,0,0.0,4,assume plan,0.1625,415
2021-08-01 00:00:00+00:00,0.0,10.0,0,0.0,4,assume plan,0.1625,415
2021-10-01 00:00:00+00:00,0.0,10.0,0,0.0,4,assume plan,0.1625,415
2022-06-01 00:00:00+00:00,0.0,7.0,0,0.0,4,assume plan,0.1625,415
2022-07-01 00:00:00+00:00,0.0,7.0,0,0.0,4,assume plan,0.1625,415
2018-02-01 00:00:00+00:00,12.0,0.0,0,0.0,5,assume plan,0.0666666666666666,415
2018-05-01 00:00:00+00:00,16.0,0.0,0,0.0,5,assume plan,0.0666666666666666,415
2018-08-01 00:00:00+00:00,16.0,0.0,0,0.0,5,assume plan,0.0666666666666666,415
2018-11-01 00:00:00+00:00,16.0,0.0,0,0.0,5,assume plan,0.0666666666666666,415
2019-02-01 00:00:00+00:00,11.0,0.0,0,0.0,5,assume plan,0.0666666666666666,415
2019-04-01 00:00:00+00:00,8.0,0.0,0,0.0,5,assume plan,0.0666666666666666,415
2019-05-01 00:00:00+00:00,13.0,0.0,0,0.0,5,assume plan,0.0666666666666666,415
2019-06-01 00:00:00+00:00,11.0,0.0,0,0.0,5,assume plan,0.0666666666666666,415
2019-07-01 00:00:00+00:00,16.0,0.0,0,0.0,5,assume plan,0.0666666666666666,415
2019-11-01 00:00:00+00:00,10.0,0.0,0,0.0,5,assume plan,0.0666666666666666,415
2019-12-01 00:00:00+00:00,10.0,0.0,0,0.0,5,assume plan,0.0666666666666666,415
2020-02-01 00:00:00+00:00,16.0,0.0,0,0.0,5,assume plan,0.0666666666666666,415
2020-03-01 00:00:00+00:00,10.0,0.0,0,0.0,5,assume plan,0.0666666666666666,415
2020-06-01 00:00:00+00:00,5.0,0.0,0,0.0,5,assume plan,0.0666666666666666,415
2020-09-01 00:00:00+00:00,10.0,0.0,0,0.0,5,assume plan,0.0666666666666666,415
2020-10-01 00:00:00+00:00,6.0,0.0,0,0.0,5,assume plan,0.0666666666666666,415
2020-11-01 00:00:00+00:00,5.0,0.0,0,0.0,5,assume plan,0.0666666666666666,415
2021-01-01 00:00:00+00:00,10.0,0.0,2021-01-01 00:00:00+00:00,10.0,5,assume plan,0.0666666666666666,415
2021-03-01 00:00:00+00:00,8.0,0.0,0,0.0,5,assume plan,0.0666666666666666,415
2021-05-01 00:00:00+00:00,23.0,8.0,0,0.0,5,assume plan,0.0666666666666666,415
2021-06-01 00:00:00+00:00,9.0,10.0,0,0.0,5,assume plan,0.0666666666666666,415
2021-07-01 00:00:00+00:00,10.0,10.0,0,0.0,5,assume plan,0.0666666666666666,415
2021-09-01 00:00:00+00:00,8.0,10.0,0,0.0,5,assume plan,0.0666666666666666,415
2021-11-01 00:00:00+00:00,8.0,8.0,0,0.0,5,assume plan,0.0666666666666666,415
2021-12-01 00:00:00+00:00,11.0,10.0,0,0.0,5,assume plan,0.0666666666666666,415
2022-01-01 00:00:00+00:00,10.0,6.0,2022-01-01 00:00:00+00:00,10.0,5,assume plan,0.0666666666666666,415
2022-02-01 00:00:00+00:00,13.0,7.0,0,0.0,5,assume plan,0.0666666666666666,415
2022-03-01 00:00:00+00:00,4.0,7.0,0,0.0,5,assume plan,0.0666666666666666,415
2022-04-01 00:00:00+00:00,5.0,6.843,0,0.0,5,assume plan,0.0666666666666666,415
2022-05-01 00:00:00+00:00,12.0,7.0,0,0.0,5,assume plan,0.0666666666666666,415
2021-04-01 00:00:00+00:00,0.0,8.0,0,0.0,5,assume plan,0.0666666666666666,415
2021-08-01 00:00:00+00:00,0.0,10.0,0,0.0,5,assume plan,0.0666666666666666,415
2021-10-01 00:00:00+00:00,0.0,10.0,0,0.0,5,assume plan,0.0666666666666666,415
2022-06-01 00:00:00+00:00,0.0,7.0,0,0.0,5,assume plan,0.0666666666666666,415
2022-07-01 00:00:00+00:00,0.0,7.0,0,0.0,5,assume plan,0.0666666666666666,415
2018-01-01 00:00:00+00:00,23.75,0.0,0,0.0,0,assume plan,0.77984375,416
2018-02-01 00:00:00+00:00,23.75,0.0,0,0.0,0,assume plan,0.77984375,416
2018-03-01 00:00:00+00:00,23.75,0.0,0,0.0,0,assume plan,0.77984375,416
2018-05-01 00:00:00+00:00,23.75,0.0,0,0.0,0,assume plan,0.77984375,416
2018-08-01 00:00:00+00:00,23.75,0.0,0,0.0,0,assume plan,0.77984375,416
2018-09-01 00:00:00+00:00,23.75,0.0,0,0.0,0,assume plan,0.77984375,416
2018-11-01 00:00:00+00:00,23.75,0.0,2018-11-01 00:00:00+00:00,23.75,0,assume plan,0.77984375,416
2019-02-01 00:00:00+00:00,12.5,0.0,0,0.0,0,assume plan,0.77984375,416
2019-03-01 00:00:00+00:00,23.75,0.0,2019-03-01 00:00:00+00:00,23.75,0,assume plan,0.77984375,416
2019-04-01 00:00:00+00:00,11.25,0.0,0,0.0,0,assume plan,0.77984375,416
2019-05-01 00:00:00+00:00,15.0,0.0,2019-05-01 00:00:00+00:00,15.0,0,assume plan,0.77984375,416
2019-07-01 00:00:00+00:00,6.25,0.0,2019-07-01 00:00:00+00:00,6.25,0,assume plan,0.77984375,416
2019-08-01 00:00:00+00:00,11.25,0.0,2019-08-01 00:00:00+00:00,11.25,0,assume plan,0.77984375,416
2019-10-01 00:00:00+00:00,15.0,0.0,2019-10-01 00:00:00+00:00,15.0,0,assume plan,0.77984375,416
2019-11-01 00:00:00+00:00,15.0,0.0,2019-11-01 00:00:00+00:00,15.0,0,assume plan,0.77984375,416
2019-12-01 00:00:00+00:00,10.0,0.0,2019-12-01 00:00:00+00:00,10.0,0,assume plan,0.77984375,416
2020-01-01 00:00:00+00:00,10.0,0.0,2020-01-01 00:00:00+00:00,10.0,0,assume plan,0.77984375,416
2020-02-01 00:00:00+00:00,5.0,0.0,2020-02-01 00:00:00+00:00,5.0,0,assume plan,0.77984375,416
2020-03-01 00:00:00+00:00,17.5,0.0,2020-03-01 00:00:00+00:00,17.5,0,assume plan,0.77984375,416
2020-04-01 00:00:00+00:00,22.5,0.0,2020-04-01 00:00:00+00:00,22.5,0,assume plan,0.77984375,416
2020-05-01 00:00:00+00:00,5.0,0.0,2020-05-01 00:00:00+00:00,5.0,0,assume plan,0.77984375,416
2020-06-01 00:00:00+00:00,6.25,0.0,2020-06-01 00:00:00+00:00,11.25,0,assume plan,0.77984375,416
2020-07-01 00:00:00+00:00,5.0,0.0,0,0.0,0,assume plan,0.77984375,416
2020-08-01 00:00:00+00:00,22.5,0.0,2020-08-01 00:00:00+00:00,22.5,0,assume plan,0.77984375,416
2020-10-01 00:00:00+00:00,20.0,0.0,2020-10-01 00:00:00+00:00,19.875,0,assume plan,0.77984375,416
2020-11-01 00:00:00+00:00,12.5,0.0,2020-11-01 00:00:00+00:00,12.5,0,assume plan,0.77984375,416
2021-01-01 00:00:00+00:00,15.0,0.0,2021-01-01 00:00:00+00:00,15.0,0,assume plan,0.77984375,416
2021-02-01 00:00:00+00:00,6.25,0.0,2021-02-01 00:00:00+00:00,6.25,0,assume plan,0.77984375,416
2021-03-01 00:00:00+00:00,23.75,0.0,2021-03-01 00:00:00+00:00,23.75,0,assume plan,0.77984375,416
2021-04-01 00:00:00+00:00,16.25,24.0,2021-04-01 00:00:00+00:00,16.25,0,assume plan,0.77984375,416
2021-05-01 00:00:00+00:00,5.0,22.0,2021-05-01 00:00:00+00:00,5.0,0,assume plan,0.77984375,416
2021-07-01 00:00:00+00:00,12.5,26.0,2021-07-01 00:00:00+00:00,12.5,0,assume plan,0.77984375,416
2021-09-01 00:00:00+00:00,12.5,26.0,2021-09-01 00:00:00+00:00,17.5,0,assume plan,0.77984375,416
2021-10-01 00:00:00+00:00,5.0,24.0,0,0.0,0,assume plan,0.77984375,416
2021-12-01 00:00:00+00:00,32.5,26.0,2021-12-01 00:00:00+00:00,32.5,0,assume plan,0.77984375,416
2022-01-01 00:00:00+00:00,12.5,22.0,2022-01-01 00:00:00+00:00,12.5,0,assume plan,0.77984375,416
2022-02-01 00:00:00+00:00,15.0,12.0,2022-02-01 00:00:00+00:00,15.0,0,assume plan,0.77984375,416
2022-03-01 00:00:00+00:00,2.5,12.0,2022-03-01 00:00:00+00:00,2.5,0,assume plan,0.77984375,416
2022-04-01 00:00:00+00:00,5.0,11.731,2022-04-01 00:00:00+00:00,5.0,0,assume plan,0.77984375,416
2022-05-01 00:00:00+00:00,17.5,12.0,2022-05-01 00:00:00+00:00,17.5,0,assume plan,0.77984375,416
2021-06-01 00:00:00+00:00,0.0,26.0,0,0.0,0,assume plan,0.77984375,416
2021-08-01 00:00:00+00:00,0.0,26.0,0,0.0,0,assume plan,0.77984375,416
2021-11-01 00:00:00+00:00,0.0,24.0,2021-11-01 00:00:00+00:00,15.0,0,assume plan,0.77984375,416
2022-06-01 00:00:00+00:00,0.0,12.0,2022-06-01 00:00:00+00:00,12.5,0,assume plan,0.77984375,416
2022-07-01 00:00:00+00:00,0.0,12.0,0,0.0,0,assume plan,0.77984375,416
2019-01-01 00:00:00+00:00,0.0,0.0,2019-01-01 00:00:00+00:00,12.5,0,assume plan,0.77984375,416
2018-01-01 00:00:00+00:00,23.75,0.0,0,0.0,1,assume plan,0.6394983552631579,416
2018-02-01 00:00:00+00:00,23.75,0.0,0,0.0,1,assume plan,0.6394983552631579,416
2018-03-01 00:00:00+00:00,23.75,0.0,0,0.0,1,assume plan,0.6394983552631579,416
2018-05-01 00:00:00+00:00,23.75,0.0,0,0.0,1,assume plan,0.6394983552631579,416
2018-08-01 00:00:00+00:00,23.75,0.0,0,0.0,1,assume plan,0.6394983552631579,416
2018-09-01 00:00:00+00:00,23.75,0.0,0,0.0,1,assume plan,0.6394983552631579,416
2018-11-01 00:00:00+00:00,23.75,0.0,0,0.0,1,assume plan,0.6394983552631579,416
2019-02-01 00:00:00+00:00,12.5,0.0,0,0.0,1,assume plan,0.6394983552631579,416
2019-03-01 00:00:00+00:00,23.75,0.0,2019-03-01 00:00:00+00:00,23.75,1,assume plan,0.6394983552631579,416
2019-04-01 00:00:00+00:00,11.25,0.0,0,0.0,1,assume plan,0.6394983552631579,416
2019-05-01 00:00:00+00:00,15.0,0.0,0,0.0,1,assume plan,0.6394983552631579,416
2019-07-01 00:00:00+00:00,6.25,0.0,2019-07-01 00:00:00+00:00,6.25,1,assume plan,0.6394983552631579,416
2019-08-01 00:00:00+00:00,11.25,0.0,0,0.0,1,assume plan,0.6394983552631579,416
2019-10-01 00:00:00+00:00,15.0,0.0,2019-10-01 00:00:00+00:00,15.0,1,assume plan,0.6394983552631579,416
2019-11-01 00:00:00+00:00,15.0,0.0,2019-11-01 00:00:00+00:00,15.0,1,assume plan,0.6394983552631579,416
2019-12-01 00:00:00+00:00,10.0,0.0,2019-12-01 00:00:00+00:00,10.0,1,assume plan,0.6394983552631579,416
2020-01-01 00:00:00+00:00,10.0,0.0,2020-01-01 00:00:00+00:00,10.0,1,assume plan,0.6394983552631579,416
2020-02-01 00:00:00+00:00,5.0,0.0,2020-02-01 00:00:00+00:00,5.0,1,assume plan,0.6394983552631579,416
2020-03-01 00:00:00+00:00,17.5,0.0,2020-03-01 00:00:00+00:00,17.5,1,assume plan,0.6394983552631579,416
2020-04-01 00:00:00+00:00,22.5,0.0,2020-04-01 00:00:00+00:00,22.5,1,assume plan,0.6394983552631579,416
2020-05-01 00:00:00+00:00,5.0,0.0,2020-05-01 00:00:00+00:00,5.0,1,assume plan,0.6394983552631579,416
2020-06-01 00:00:00+00:00,6.25,0.0,2020-06-01 00:00:00+00:00,11.25,1,assume plan,0.6394983552631579,416
2020-07-01 00:00:00+00:00,5.0,0.0,0,0.0,1,assume plan,0.6394983552631579,416
2020-08-01 00:00:00+00:00,22.5,0.0,2020-08-01 00:00:00+00:00,22.5,1,assume plan,0.6394983552631579,416
2020-10-01 00:00:00+00:00,20.0,0.0,2020-10-01 00:00:00+00:00,6.125,1,assume plan,0.6394983552631579,416
2020-11-01 00:00:00+00:00,12.5,0.0,2020-11-01 00:00:00+00:00,12.5,1,assume plan,0.6394983552631579,416
2021-01-01 00:00:00+00:00,15.0,0.0,2021-01-01 00:00:00+00:00,15.0,1,assume plan,0.6394983552631579,416
2021-02-01 00:00:00+00:00,6.25,0.0,2021-02-01 00:00:00+00:00,6.25,1,assume plan,0.6394983552631579,416
2021-03-01 00:00:00+00:00,23.75,0.0,2021-03-01 00:00:00+00:00,11.25,1,assume plan,0.6394983552631579,416
2021-04-01 00:00:00+00:00,16.25,24.0,2021-04-01 00:00:00+00:00,16.25,1,assume plan,0.6394983552631579,416
2021-05-01 00:00:00+00:00,5.0,22.0,0,0.0,1,assume plan,0.6394983552631579,416
2021-07-01 00:00:00+00:00,12.5,26.0,2021-07-01 00:00:00+00:00,12.5,1,assume plan,0.6394983552631579,416
2021-09-01 00:00:00+00:00,12.5,26.0,2021-09-01 00:00:00+00:00,12.5,1,assume plan,0.6394983552631579,416
2021-10-01 00:00:00+00:00,5.0,24.0,0,0.0,1,assume plan,0.6394983552631579,416
2021-12-01 00:00:00+00:00,32.5,26.0,2021-12-01 00:00:00+00:00,32.5,1,assume plan,0.6394983552631579,416
2022-01-01 00:00:00+00:00,12.5,22.0,2022-01-01 00:00:00+00:00,12.5,1,assume plan,0.6394983552631579,416
2022-02-01 00:00:00+00:00,15.0,12.0,2022-02-01 00:00:00+00:00,15.0,1,assume plan,0.6394983552631579,416
2022-03-01 00:00:00+00:00,2.5,12.0,2022-03-01 00:00:00+00:00,2.5,1,assume plan,0.6394983552631579,416
2022-04-01 00:00:00+00:00,5.0,11.731,2022-04-01 00:00:00+00:00,5.0,1,assume plan,0.6394983552631579,416
2022-05-01 00:00:00+00:00,17.5,12.0,2022-05-01 00:00:00+00:00,17.5,1,assume plan,0.6394983552631579,416
2021-06-01 00:00:00+00:00,0.0,26.0,0,0.0,1,assume plan,0.6394983552631579,416
2021-08-01 00:00:00+00:00,0.0,26.0,0,0.0,1,assume plan,0.6394983552631579,416
2021-11-01 00:00:00+00:00,0.0,24.0,2021-11-01 00:00:00+00:00,15.0,1,assume plan,0.6394983552631579,416
2022-06-01 00:00:00+00:00,0.0,12.0,2022-06-01 00:00:00+00:00,12.5,1,assume plan,0.6394983552631579,416
2022-07-01 00:00:00+00:00,0.0,12.0,0,0.0,1,assume plan,0.6394983552631579,416
2018-01-01 00:00:00+00:00,23.75,0.0,0,0.0,2,assume plan,0.4213467261904762,416
2018-02-01 00:00:00+00:00,23.75,0.0,0,0.0,2,assume plan,0.4213467261904762,416
2018-03-01 00:00:00+00:00,23.75,0.0,0,0.0,2,assume plan,0.4213467261904762,416
2018-05-01 00:00:00+00:00,23.75,0.0,0,0.0,2,assume plan,0.4213467261904762,416
2018-08-01 00:00:00+00:00,23.75,0.0,0,0.0,2,assume plan,0.4213467261904762,416
2018-09-01 00:00:00+00:00,23.75,0.0,0,0.0,2,assume plan,0.4213467261904762,416
2018-11-01 00:00:00+00:00,23.75,0.0,0,0.0,2,assume plan,0.4213467261904762,416
2019-02-01 00:00:00+00:00,12.5,0.0,0,0.0,2,assume plan,0.4213467261904762,416
2019-03-01 00:00:00+00:00,23.75,0.0,0,0.0,2,assume plan,0.4213467261904762,416
2019-04-01 00:00:00+00:00,11.25,0.0,0,0.0,2,assume plan,0.4213467261904762,416
2019-05-01 00:00:00+00:00,15.0,0.0,0,0.0,2,assume plan,0.4213467261904762,416
2019-07-01 00:00:00+00:00,6.25,0.0,2019-07-01 00:00:00+00:00,6.25,2,assume plan,0.4213467261904762,416
2019-08-01 00:00:00+00:00,11.25,0.0,0,0.0,2,assume plan,0.4213467261904762,416
2019-10-01 00:00:00+00:00,15.0,0.0,2019-10-01 00:00:00+00:00,15.0,2,assume plan,0.4213467261904762,416
2019-11-01 00:00:00+00:00,15.0,0.0,2019-11-01 00:00:00+00:00,15.0,2,assume plan,0.4213467261904762,416
2019-12-01 00:00:00+00:00,10.0,0.0,2019-12-01 00:00:00+00:00,10.0,2,assume plan,0.4213467261904762,416
2020-01-01 00:00:00+00:00,10.0,0.0,0,0.0,2,assume plan,0.4213467261904762,416
2020-02-01 00:00:00+00:00,5.0,0.0,0,0.0,2,assume plan,0.4213467261904762,416
2020-03-01 00:00:00+00:00,17.5,0.0,2020-03-01 00:00:00+00:00,12.5,2,assume plan,0.4213467261904762,416
2020-04-01 00:00:00+00:00,22.5,0.0,2020-04-01 00:00:00+00:00,22.5,2,assume plan,0.4213467261904762,416
2020-05-01 00:00:00+00:00,5.0,0.0,2020-05-01 00:00:00+00:00,5.0,2,assume plan,0.4213467261904762,416
2020-06-01 00:00:00+00:00,6.25,0.0,2020-06-01 00:00:00+00:00,6.25,2,assume plan,0.4213467261904762,416
2020-07-01 00:00:00+00:00,5.0,0.0,0,0.0,2,assume plan,0.4213467261904762,416
2020-08-01 00:00:00+00:00,22.5,0.0,2020-08-01 00:00:00+00:00,22.5,2,assume plan,0.4213467261904762,416
2020-10-01 00:00:00+00:00,20.0,0.0,2020-10-01 00:00:00+00:00,6.125,2,assume plan,0.4213467261904762,416
2020-11-01 00:00:00+00:00,12.5,0.0,2020-11-01 00:00:00+00:00,12.5,2,assume plan,0.4213467261904762,416
2021-01-01 00:00:00+00:00,15.0,0.0,2021-01-01 00:00:00+00:00,2.5,2,assume plan,0.4213467261904762,416
2021-02-01 00:00:00+00:00,6.25,0.0,0,0.0,2,assume plan,0.4213467261904762,416
2021-03-01 00:00:00+00:00,23.75,0.0,0,0.0,2,assume plan,0.4213467261904762,416
2021-04-01 00:00:00+00:00,16.25,24.0,0,0.0,2,assume plan,0.4213467261904762,416
2021-05-01 00:00:00+00:00,5.0,22.0,0,0.0,2,assume plan,0.4213467261904762,416
2021-07-01 00:00:00+00:00,12.5,26.0,2021-07-01 00:00:00+00:00,12.5,2,assume plan,0.4213467261904762,416
2021-09-01 00:00:00+00:00,12.5,26.0,0,0.0,2,assume plan,0.4213467261904762,416
2021-10-01 00:00:00+00:00,5.0,24.0,0,0.0,2,assume plan,0.4213467261904762,416
2021-12-01 00:00:00+00:00,32.5,26.0,2021-12-01 00:00:00+00:00,32.5,2,assume plan,0.4213467261904762,416
2022-01-01 00:00:00+00:00,12.5,22.0,2022-01-01 00:00:00+00:00,12.5,2,assume plan,0.4213467261904762,416
2022-02-01 00:00:00+00:00,15.0,12.0,2022-02-01 00:00:00+00:00,10.0,2,assume plan,0.4213467261904762,416
2022-03-01 00:00:00+00:00,2.5,12.0,2022-03-01 00:00:00+00:00,2.5,2,assume plan,0.4213467261904762,416
2022-04-01 00:00:00+00:00,5.0,11.731,2022-04-01 00:00:00+00:00,5.0,2,assume plan,0.4213467261904762,416
2022-05-01 00:00:00+00:00,17.5,12.0,2022-05-01 00:00:00+00:00,17.5,2,assume plan,0.4213467261904762,416
2021-06-01 00:00:00+00:00,0.0,26.0,0,0.0,2,assume plan,0.4213467261904762,416
2021-08-01 00:00:00+00:00,0.0,26.0,0,0.0,2,assume plan,0.4213467261904762,416
2021-11-01 00:00:00+00:00,0.0,24.0,2021-11-01 00:00:00+00:00,15.0,2,assume plan,0.4213467261904762,416
2022-06-01 00:00:00+00:00,0.0,12.0,2022-06-01 00:00:00+00:00,12.5,2,assume plan,0.4213467261904762,416
2022-07-01 00:00:00+00:00,0.0,12.0,0,0.0,2,assume plan,0.4213467261904762,416
2018-01-01 00:00:00+00:00,23.75,0.0,0,0.0,3,assume plan,0.2386904761904761,416
2018-02-01 00:00:00+00:00,23.75,0.0,0,0.0,3,assume plan,0.2386904761904761,416
2018-03-01 00:00:00+00:00,23.75,0.0,0,0.0,3,assume plan,0.2386904761904761,416
2018-05-01 00:00:00+00:00,23.75,0.0,0,0.0,3,assume plan,0.2386904761904761,416
2018-08-01 00:00:00+00:00,23.75,0.0,0,0.0,3,assume plan,0.2386904761904761,416
2018-09-01 00:00:00+00:00,23.75,0.0,0,0.0,3,assume plan,0.2386904761904761,416
2018-11-01 00:00:00+00:00,23.75,0.0,0,0.0,3,assume plan,0.2386904761904761,416
2019-02-01 00:00:00+00:00,12.5,0.0,0,0.0,3,assume plan,0.2386904761904761,416
2019-03-01 00:00:00+00:00,23.75,0.0,0,0.0,3,assume plan,0.2386904761904761,416
2019-04-01 00:00:00+00:00,11.25,0.0,0,0.0,3,assume plan,0.2386904761904761,416
2019-05-01 00:00:00+00:00,15.0,0.0,0,0.0,3,assume plan,0.2386904761904761,416
2019-07-01 00:00:00+00:00,6.25,0.0,2019-07-01 00:00:00+00:00,6.25,3,assume plan,0.2386904761904761,416
2019-08-01 00:00:00+00:00,11.25,0.0,0,0.0,3,assume plan,0.2386904761904761,416
2019-10-01 00:00:00+00:00,15.0,0.0,2019-10-01 00:00:00+00:00,15.0,3,assume plan,0.2386904761904761,416
2019-11-01 00:00:00+00:00,15.0,0.0,0,0.0,3,assume plan,0.2386904761904761,416
2019-12-01 00:00:00+00:00,10.0,0.0,2019-12-01 00:00:00+00:00,10.0,3,assume plan,0.2386904761904761,416
2020-01-01 00:00:00+00:00,10.0,0.0,0,0.0,3,assume plan,0.2386904761904761,416
2020-02-01 00:00:00+00:00,5.0,0.0,0,0.0,3,assume plan,0.2386904761904761,416
2020-03-01 00:00:00+00:00,17.5,0.0,2020-03-01 00:00:00+00:00,12.5,3,assume plan,0.2386904761904761,416
2020-04-01 00:00:00+00:00,22.5,0.0,0,0.0,3,assume plan,0.2386904761904761,416
2020-05-01 00:00:00+00:00,5.0,0.0,0,0.0,3,assume plan,0.2386904761904761,416
2020-06-01 00:00:00+00:00,6.25,0.0,0,0.0,3,assume plan,0.2386904761904761,416
2020-07-01 00:00:00+00:00,5.0,0.0,0,0.0,3,assume plan,0.2386904761904761,416
2020-08-01 00:00:00+00:00,22.5,0.0,0,0.0,3,assume plan,0.2386904761904761,416
2020-10-01 00:00:00+00:00,20.0,0.0,0,0.0,3,assume plan,0.2386904761904761,416
2020-11-01 00:00:00+00:00,12.5,0.0,0,0.0,3,assume plan,0.2386904761904761,416
2021-01-01 00:00:00+00:00,15.0,0.0,2021-01-01 00:00:00+00:00,2.5,3,assume plan,0.2386904761904761,416
2021-02-01 00:00:00+00:00,6.25,0.0,0,0.0,3,assume plan,0.2386904761904761,416
2021-03-01 00:00:00+00:00,23.75,0.0,0,0.0,3,assume plan,0.2386904761904761,416
2021-04-01 00:00:00+00:00,16.25,24.0,0,0.0,3,assume plan,0.2386904761904761,416
2021-05-01 00:00:00+00:00,5.0,22.0,0,0.0,3,assume plan,0.2386904761904761,416
2021-07-01 00:00:00+00:00,12.5,26.0,2021-07-01 00:00:00+00:00,12.5,3,assume plan,0.2386904761904761,416
2021-09-01 00:00:00+00:00,12.5,26.0,0,0.0,3,assume plan,0.2386904761904761,416
2021-10-01 00:00:00+00:00,5.0,24.0,0,0.0,3,assume plan,0.2386904761904761,416
2021-12-01 00:00:00+00:00,32.5,26.0,2021-12-01 00:00:00+00:00,32.5,3,assume plan,0.2386904761904761,416
2022-01-01 00:00:00+00:00,12.5,22.0,2022-01-01 00:00:00+00:00,12.5,3,assume plan,0.2386904761904761,416
2022-02-01 00:00:00+00:00,15.0,12.0,2022-02-01 00:00:00+00:00,10.0,3,assume plan,0.2386904761904761,416
2022-03-01 00:00:00+00:00,2.5,12.0,2022-03-01 00:00:00+00:00,2.5,3,assume plan,0.2386904761904761,416
2022-04-01 00:00:00+00:00,5.0,11.731,0,0.0,3,assume plan,0.2386904761904761,416
2022-05-01 00:00:00+00:00,17.5,12.0,2022-05-01 00:00:00+00:00,17.5,3,assume plan,0.2386904761904761,416
2021-06-01 00:00:00+00:00,0.0,26.0,0,0.0,3,assume plan,0.2386904761904761,416
2021-08-01 00:00:00+00:00,0.0,26.0,0,0.0,3,assume plan,0.2386904761904761,416
2021-11-01 00:00:00+00:00,0.0,24.0,2021-11-01 00:00:00+00:00,15.0,3,assume plan,0.2386904761904761,416
2022-06-01 00:00:00+00:00,0.0,12.0,2022-06-01 00:00:00+00:00,12.5,3,assume plan,0.2386904761904761,416
2022-07-01 00:00:00+00:00,0.0,12.0,0,0.0,3,assume plan,0.2386904761904761,416
2018-01-01 00:00:00+00:00,23.75,0.0,0,0.0,4,assume plan,0.0708333333333333,416
2018-02-01 00:00:00+00:00,23.75,0.0,0,0.0,4,assume plan,0.0708333333333333,416
2018-03-01 00:00:00+00:00,23.75,0.0,0,0.0,4,assume plan,0.0708333333333333,416
2018-05-01 00:00:00+00:00,23.75,0.0,0,0.0,4,assume plan,0.0708333333333333,416
2018-08-01 00:00:00+00:00,23.75,0.0,0,0.0,4,assume plan,0.0708333333333333,416
2018-09-01 00:00:00+00:00,23.75,0.0,0,0.0,4,assume plan,0.0708333333333333,416
2018-11-01 00:00:00+00:00,23.75,0.0,0,0.0,4,assume plan,0.0708333333333333,416
2019-02-01 00:00:00+00:00,12.5,0.0,0,0.0,4,assume plan,0.0708333333333333,416
2019-03-01 00:00:00+00:00,23.75,0.0,0,0.0,4,assume plan,0.0708333333333333,416
2019-04-01 00:00:00+00:00,11.25,0.0,0,0.0,4,assume plan,0.0708333333333333,416
2019-05-01 00:00:00+00:00,15.0,0.0,0,0.0,4,assume plan,0.0708333333333333,416
2019-07-01 00:00:00+00:00,6.25,0.0,0,0.0,4,assume plan,0.0708333333333333,416
